community,region,area_sqm,floor,orientation,decoration,build_year,total_price_wan,unit_price_yuan_per_sqm,source_file,source
远洋红星宝山天铂,宝山,82.63,低层(共16层),南北,精装修,2023,245.0,29651,house_price_raw.csv,anjuke_kaggle
马陆新村,嘉定,19.0,中层(共10层),南北,精装修,2016,51.0,26843,house_price_raw.csv,anjuke_kaggle
汇成苑五村,徐汇,35.5,高层(共6层),南,精装修,1996,236.0,66479,house_price_raw.csv,anjuke_kaggle
马泾桥一村,宝山,51.09,共4层,南北,精装修,1980,105.0,20552,house_price_raw.csv,anjuke_kaggle
上影广场(徐汇),徐汇,160.86,中层(共31层),南北,精装修,2000,1250.0,77708,house_price_raw.csv,anjuke_kaggle
月浦二村,宝山,50.0,中层(共6层),南,精装修,1987,128.0,25600,house_price_raw.csv,anjuke_kaggle
名仕苑,徐汇,130.0,低层(共33层),南北,精装修,2002,1500.0,115385,house_price_raw.csv,anjuke_kaggle
骏丰玲珑坊(商住楼),嘉定,49.0,共5层,北,精装修,2015,120.0,24490,house_price_raw.csv,anjuke_kaggle
天际花园,徐汇,136.6,高层(共31层),南,简单装修,2004,1472.0,107760,house_price_raw.csv,anjuke_kaggle
象屿大宁悦府,静安,88.81,高层(共18层),南,精装修,2016,880.0,99088,house_price_raw.csv,anjuke_kaggle
达安花园,静安,63.5,高层(共31层),南,精装修,2003,600.0,94489,house_price_raw.csv,anjuke_kaggle
育绿小区,嘉定,42.0,低层(共15层),南北,精装修,2019,60.0,14286,house_price_raw.csv,anjuke_kaggle
西部花苑一区(公寓住宅),青浦,122.0,共5层,南,简单装修,2005,285.0,23361,house_price_raw.csv,anjuke_kaggle
象屿大宁悦府,静安,89.32,高层(共18层),南,精装修,2016,688.0,77027,house_price_raw.csv,anjuke_kaggle
盛桥二村,宝山,78.0,低层(共6层),南,精装修,2000,147.0,18847,house_price_raw.csv,anjuke_kaggle
罗宁雅苑,宝山,92.0,高层(共14层),南,毛坯,2015,157.0,17066,house_price_raw.csv,anjuke_kaggle
淞浦花园,青浦,136.0,高层(共6层),南北,精装修,2008,320.0,23530,house_price_raw.csv,anjuke_kaggle
达安花园,静安,103.78,低层(共28层),南,精装修,2001,968.0,93275,house_price_raw.csv,anjuke_kaggle
月浦三村,宝山,43.41,中层(共6层),南,精装修,1993,130.0,29948,house_price_raw.csv,anjuke_kaggle
信达蓝庭(别墅),宝山,102.97,共3层,南,简单装修,2017,430.0,41760,house_price_raw.csv,anjuke_kaggle
康定路881号小区,静安,95.09,高层(共7层),南,精装修,2002,823.0,86550,house_price_raw.csv,anjuke_kaggle
粤秀名邸,静安,98.41,低层(共28层),南北,精装修,2014,618.0,62799,house_price_raw.csv,anjuke_kaggle
夏阳湖国际花园(东区),青浦,138.64,高层(共17层),南,精装修,2004,404.0,29141,house_price_raw.csv,anjuke_kaggle
宝通家园,宝山,85.29,中层(共11层),南,精装修,2007,125.0,14656,house_price_raw.csv,anjuke_kaggle
汇成苑五村,徐汇,35.6,高层(共6层),南,精装修,1994,242.0,67978,house_price_raw.csv,anjuke_kaggle
达安花园,静安,106.97,低层(共19层),南,精装修,2001,908.0,84884,house_price_raw.csv,anjuke_kaggle
好世广场天马晶座,嘉定,53.68,高层(共18层),南,精装修,2014,130.0,24218,house_price_raw.csv,anjuke_kaggle
汇京佳丽园,徐汇,172.69,低层(共18层),南,精装修,2005,1780.0,103075,house_price_raw.csv,anjuke_kaggle
瀚林府邸,静安,98.12,中层(共12层),南北,精装修,2005,970.0,98859,house_price_raw.csv,anjuke_kaggle
好世广场天马晶座,嘉定,53.62,高层(共18层),南,精装修,2014,138.0,25737,house_price_raw.csv,anjuke_kaggle
静安府(西区),静安,121.08,低层(共33层),南,精装修,2020,1380.0,113975,house_price_raw.csv,anjuke_kaggle
武康路新里,徐汇,67.68,共4层,南北,精装修,1936,860.0,127069,house_price_raw.csv,anjuke_kaggle
嘉宝紫提湾(公寓住宅),嘉定,162.99,高层(共25层),南北,精装修,2013,888.0,54482,house_price_raw.csv,anjuke_kaggle
象屿大宁悦府,静安,89.32,中层(共18层),南北,精装修,2016,796.0,89118,house_price_raw.csv,anjuke_kaggle
金牛苑,徐汇,34.0,高层(共6层),南北,精装修,1998,238.0,70000,house_price_raw.csv,anjuke_kaggle
昌平大楼,静安,80.83,中层(共15层),南北,精装修,1995,589.0,72869,house_price_raw.csv,anjuke_kaggle
保利湖畔阳光苑(西区),嘉定,248.86,低层(共22层),南北,精装修,2012,990.0,39782,house_price_raw.csv,anjuke_kaggle
嘉园,静安,87.5,高层(共12层),南北,精装修,2010,828.0,94629,house_price_raw.csv,anjuke_kaggle
马陆新村,嘉定,42.0,低层(共10层),南北,精装修,2016,98.0,23334,house_price_raw.csv,anjuke_kaggle
静安府(东区),静安,117.61,低层(共21层),南北,精装修,2020,1155.0,98206,house_price_raw.csv,anjuke_kaggle
华纺小区(长寿路),静安,52.0,低层(共6层),南北,精装修,1990,380.0,73077,house_price_raw.csv,anjuke_kaggle
新月雅苑,宝山,74.13,高层(共6层),东南,精装修,1998,243.0,32781,house_price_raw.csv,anjuke_kaggle
静安府(东区),静安,116.71,高层(共18层),南北,精装修,2022,1377.0,117985,house_price_raw.csv,anjuke_kaggle
均泰丽轩,静安,85.39,高层(共38层),南,精装修,2011,1150.0,134677,house_price_raw.csv,anjuke_kaggle
罗宁雅苑,宝山,90.0,低层(共14层),南,毛坯,2015,150.0,16667,house_price_raw.csv,anjuke_kaggle
锦安公寓,静安,92.0,高层(共23层),南,精装修,2001,640.0,69566,house_price_raw.csv,anjuke_kaggle
万荣新苑,静安,78.0,高层(共6层),南,精装修,2004,435.0,55770,house_price_raw.csv,anjuke_kaggle
乐业五村,宝山,56.1,低层(共6层),南,简单装修,1995,158.0,28164,house_price_raw.csv,anjuke_kaggle
金牛苑,徐汇,38.0,高层(共6层),南北,精装修,1996,224.0,58948,house_price_raw.csv,anjuke_kaggle
虹桥大楼,徐汇,59.79,中层(共18层),南,精装修,1985,510.0,85299,house_price_raw.csv,anjuke_kaggle
乐业五村,宝山,58.27,中层(共6层),南,精装修,1997,162.0,27802,house_price_raw.csv,anjuke_kaggle
宝通家园,宝山,80.27,低层(共6层),南,毛坯,2008,137.0,17068,house_price_raw.csv,anjuke_kaggle
上影广场(徐汇),徐汇,160.13,中层(共30层),南北,精装修,1997,1230.0,76813,house_price_raw.csv,anjuke_kaggle
汇成苑一村,徐汇,33.5,高层(共6层),南北,简单装修,1994,174.0,51941,house_price_raw.csv,anjuke_kaggle
马陆新村,嘉定,20.0,低层(共12层),南,精装修,2016,50.0,25000,house_price_raw.csv,anjuke_kaggle
粤秀名邸,静安,81.62,高层(共11层),南北,精装修,2018,600.0,73512,house_price_raw.csv,anjuke_kaggle
华纺小区(长寿路),静安,58.12,低层(共7层),南北,精装修,1997,430.0,73985,house_price_raw.csv,anjuke_kaggle
育绿小区,嘉定,79.0,中层(共6层),南北,精装修,2017,114.0,14431,house_price_raw.csv,anjuke_kaggle
静安府(西区),静安,120.5,中层(共17层),南北,精装修,2018,1356.0,112532,house_price_raw.csv,anjuke_kaggle
莱诗邸,徐汇,101.16,低层(共29层),南,精装修,2005,1520.0,150258,house_price_raw.csv,anjuke_kaggle
东方慧谷,嘉定,65.19,高层(共25层),南,简单装修,2013,128.0,19635,house_price_raw.csv,anjuke_kaggle
宝华北岸郡庭(公寓住宅),宝山,66.97,中层(共18层),南北,精装修,2012,175.0,26132,house_price_raw.csv,anjuke_kaggle
海螺花园,徐汇,151.02,高层(共24层),南北,精装修,2000,1198.0,79328,house_price_raw.csv,anjuke_kaggle
静安城,静安,88.44,高层(共26层),南,精装修,2000,650.0,73497,house_price_raw.csv,anjuke_kaggle
中冶锦园,宝山,54.88,中层(共11层),南,精装修,2015,180.0,32799,house_price_raw.csv,anjuke_kaggle
旭辉城,宝山,89.88,中层(共6层),南,简单装修,2014,181.0,20138,house_price_raw.csv,anjuke_kaggle
东方曼哈顿世纪豪庭,徐汇,127.84,中层(共32层),南北,精装修,2005,1560.0,122028,house_price_raw.csv,anjuke_kaggle
延平路200弄小区,静安,58.01,中层(共6层),南,简单装修,1986,500.0,86193,house_price_raw.csv,anjuke_kaggle
月浦八村,宝山,61.1,高层(共6层),南,简单装修,1985,158.0,25860,house_price_raw.csv,anjuke_kaggle
怡田小区,青浦,78.0,中层(共6层),南北,精装修,2002,190.0,24359,house_price_raw.csv,anjuke_kaggle
名仕苑,徐汇,128.0,低层(共32层),南北,精装修,2005,1460.0,114063,house_price_raw.csv,anjuke_kaggle
公园大观吉富绅花园,青浦,146.33,中层(共18层),南北,精装修,2008,345.0,23577,house_price_raw.csv,anjuke_kaggle
兆丰帝景苑,徐汇,153.68,低层(共25层),南,精装修,2004,1230.0,80037,house_price_raw.csv,anjuke_kaggle
汇成苑一村,徐汇,29.5,高层(共6层),北,精装修,1994,170.0,57628,house_price_raw.csv,anjuke_kaggle
西部花苑一区(公寓住宅),青浦,174.36,低层(共6层),南北,精装修,2000,365.0,20934,house_price_raw.csv,anjuke_kaggle
宝虹家园,宝山,83.49,低层(共6层),南,精装修,2006,124.0,14853,house_price_raw.csv,anjuke_kaggle
汇京佳丽园,徐汇,172.69,中层(共14层),南北,精装修,2005,1280.0,74122,house_price_raw.csv,anjuke_kaggle
中铁逸都(二期),青浦,140.56,高层(共6层),南北,精装修,2017,380.0,27035,house_price_raw.csv,anjuke_kaggle
延平路462弄小区,静安,41.81,高层(共6层),南,精装修,1990,380.0,90888,house_price_raw.csv,anjuke_kaggle
斜土路2200弄小区,徐汇,33.17,高层(共6层),南北,精装修,1980,228.0,68737,house_price_raw.csv,anjuke_kaggle
佳丽花园,青浦,132.13,中层(共6层),南,精装修,2008,380.0,28760,house_price_raw.csv,anjuke_kaggle
金牛苑,徐汇,160.37,高层(共6层),南,简单装修,1999,880.0,54874,house_price_raw.csv,anjuke_kaggle
莱诗邸,徐汇,158.64,高层(共33层),南北,精装修,2005,1725.0,108737,house_price_raw.csv,anjuke_kaggle
达安花园,静安,103.3,低层(共16层),南北,精装修,2006,834.0,80736,house_price_raw.csv,anjuke_kaggle
马泾桥二村,宝山,53.69,共4层,南,精装修,1980,135.0,25145,house_price_raw.csv,anjuke_kaggle
汇成苑五村,徐汇,29.5,中层(共6层),南北,精装修,1996,200.0,67797,house_price_raw.csv,anjuke_kaggle
高荣小区,静安,58.84,中层(共24层),南北,精装修,2000,478.0,81238,house_price_raw.csv,anjuke_kaggle
月浦十村,宝山,54.18,低层(共6层),南,精装修,1992,162.0,29901,house_price_raw.csv,anjuke_kaggle
汇成苑一村,徐汇,33.5,中层(共6层),南北,精装修,1996,180.0,53732,house_price_raw.csv,anjuke_kaggle
天钥花苑公寓,徐汇,153.46,中层(共18层),南北,精装修,1997,1078.0,70247,house_price_raw.csv,anjuke_kaggle
静安丽舍(北区),静安,83.27,中层(共33层),南北,精装修,2004,735.0,88268,house_price_raw.csv,anjuke_kaggle
汇成苑一村,徐汇,29.0,中层(共6层),南北,精装修,1994,160.0,55173,house_price_raw.csv,anjuke_kaggle
东方曼哈顿尚东区,徐汇,136.12,高层(共19层),南北,精装修,2003,1800.0,132237,house_price_raw.csv,anjuke_kaggle
嘉园,静安,88.0,中层(共24层),南北,精装修,2006,858.0,97500,house_price_raw.csv,anjuke_kaggle
桂花园(公寓住宅),青浦,78.64,中层(共6层),南,精装修,2000,188.0,23907,house_price_raw.csv,anjuke_kaggle
月浦九村,宝山,45.7,高层(共6层),南,精装修,1988,110.0,24071,house_price_raw.csv,anjuke_kaggle
亚都国际名园,徐汇,121.62,中层(共31层),南北,精装修,2004,1300.0,106891,house_price_raw.csv,anjuke_kaggle
马陆新村,嘉定,23.31,低层(共10层),南北,精装修,2018,50.0,21451,house_price_raw.csv,anjuke_kaggle
达安花园,静安,103.78,高层(共28层),南,精装修,2006,833.0,80266,house_price_raw.csv,anjuke_kaggle
春雷路354弄小区,宝山,61.63,中层(共6层),东南,精装修,1997,179.0,29045,house_price_raw.csv,anjuke_kaggle
银亿徐汇酩悦(商住楼),徐汇,157.46,中层(共18层),南北,精装修,2016,590.0,37470,house_price_raw.csv,anjuke_kaggle
马陆新村,嘉定,30.0,中层(共6层),南北,精装修,2016,70.0,23334,house_price_raw.csv,anjuke_kaggle
静安丽舍(北区),静安,124.8,中层(共33层),南,简单装修,2004,1198.0,95994,house_price_raw.csv,anjuke_kaggle
马泾桥四村,宝山,48.83,低层(共29层),南,简单装修,1979,105.0,21504,house_price_raw.csv,anjuke_kaggle
江南二村,徐汇,32.0,共5层,南北,精装修,1958,288.0,90000,house_price_raw.csv,anjuke_kaggle
月浦九村,宝山,61.2,中层(共6层),南,精装修,1988,168.0,27451,house_price_raw.csv,anjuke_kaggle
马陆新村,嘉定,20.0,中层(共8层),南北,精装修,2016,51.0,25500,house_price_raw.csv,anjuke_kaggle
中铁逸都(二期),青浦,139.08,共5层,南北,精装修,2015,580.0,41703,house_price_raw.csv,anjuke_kaggle
乐业一村,宝山,41.55,中层(共6层),南,毛坯,1995,114.0,27437,house_price_raw.csv,anjuke_kaggle
汇成苑二村,徐汇,33.4,中层(共6层),南北,精装修,1994,186.0,55689,house_price_raw.csv,anjuke_kaggle
天钥花苑公寓,徐汇,153.0,低层(共8层),南北,精装修,2002,1015.0,66340,house_price_raw.csv,anjuke_kaggle
新青浦佳园,青浦,156.06,中层(共11层),南北,精装修,2005,386.0,24735,house_price_raw.csv,anjuke_kaggle
嘉苑新村,嘉定,156.17,共2层,南北,精装修,2004,398.0,25486,house_price_raw.csv,anjuke_kaggle
达安花园,静安,105.0,高层(共28层),南北,精装修,2006,856.0,81524,house_price_raw.csv,anjuke_kaggle
姚西小区,静安,54.46,低层(共6层),南北,精装修,1996,398.0,73082,house_price_raw.csv,anjuke_kaggle
盈湖三岛(别墅),青浦,231.9,共3层,南北,精装修,2004,1000.0,43123,house_price_raw.csv,anjuke_kaggle
康佳苑,徐汇,179.29,高层(共6层),南,精装修,1999,1350.0,75298,house_price_raw.csv,anjuke_kaggle
马陆新村,嘉定,53.0,高层(共10层),南北,精装修,2015,109.0,20567,house_price_raw.csv,anjuke_kaggle
盛桥三村,宝山,49.9,共5层,南北,精装修,1990,100.0,20041,house_price_raw.csv,anjuke_kaggle
达安花园,静安,123.04,高层(共20层),南北,精装修,2006,875.0,71116,house_price_raw.csv,anjuke_kaggle
华骥苑(二区),青浦,139.0,中层(共6层),南,精装修,2008,309.0,22231,house_price_raw.csv,anjuke_kaggle
阳光葡提公馆,嘉定,61.59,低层(共25层),南北,精装修,2014,120.0,19484,house_price_raw.csv,anjuke_kaggle
新月明珠园,宝山,74.31,中层(共6层),南北,毛坯,2012,160.0,21532,house_price_raw.csv,anjuke_kaggle
姚西小区,静安,51.46,中层(共6层),南北,精装修,1995,398.0,77342,house_price_raw.csv,anjuke_kaggle
宝祥新苑,宝山,87.73,低层(共11层),南,毛坯,2015,145.0,16528,house_price_raw.csv,anjuke_kaggle
明辉苑,徐汇,99.6,低层(共18层),南北,精装修,2005,915.0,91868,house_price_raw.csv,anjuke_kaggle
运杰城市花园,青浦,160.37,中层(共18层),南北,精装修,2005,384.0,23945,house_price_raw.csv,anjuke_kaggle
月浦九村,宝山,61.0,高层(共6层),南,精装修,1994,168.0,27541,house_price_raw.csv,anjuke_kaggle
远洋红星宝山天铂,宝山,89.36,高层(共11层),南北,精装修,2022,295.0,33013,house_price_raw.csv,anjuke_kaggle
银海苑,徐汇,99.32,高层(共19层),南北,精装修,2002,750.0,75514,house_price_raw.csv,anjuke_kaggle
象屿大宁悦府,静安,89.32,低层(共18层),南,精装修,2016,908.0,101657,house_price_raw.csv,anjuke_kaggle
好世广场天马晶座,嘉定,53.68,低层(共18层),南北,精装修,2015,125.0,23287,house_price_raw.csv,anjuke_kaggle
公园大观吉富绅花园,青浦,146.36,中层(共18层),南北,精装修,2008,313.0,21386,house_price_raw.csv,anjuke_kaggle
月浦五村,宝山,47.32,共5层,南,精装修,1985,133.0,28107,house_price_raw.csv,anjuke_kaggle
虹二小区,徐汇,32.62,共5层,南,精装修,1989,299.0,91662,house_price_raw.csv,anjuke_kaggle
阳光葡提公馆,嘉定,61.91,中层(共25层),南,精装修,2014,90.0,14538,house_price_raw.csv,anjuke_kaggle
西部花苑一区(公寓住宅),青浦,167.56,高层(共6层),南北,精装修,2005,430.0,25663,house_price_raw.csv,anjuke_kaggle
金兰花苑,徐汇,170.68,中层(共24层),南北,精装修,1998,1398.0,81908,house_price_raw.csv,anjuke_kaggle
浩泽家园,青浦,110.47,低层(共6层),南北,精装修,2005,325.0,29420,house_price_raw.csv,anjuke_kaggle
达安花园,静安,107.0,高层(共28层),南,精装修,2006,834.0,77944,house_price_raw.csv,anjuke_kaggle
宝通家园,宝山,85.62,中层(共11层),南,精装修,1998,150.0,17520,house_price_raw.csv,anjuke_kaggle
华纺小区(长寿路),静安,53.0,低层(共6层),南北,精装修,1998,350.0,66038,house_price_raw.csv,anjuke_kaggle
阳光葡提公馆,嘉定,61.64,中层(共25层),南,精装修,2015,130.0,21091,house_price_raw.csv,anjuke_kaggle
夏阳湖国际花园(西区),青浦,149.88,低层(共17层),南,精装修,2004,520.0,34695,house_price_raw.csv,anjuke_kaggle
汇成苑一村,徐汇,33.6,中层(共6层),南,精装修,1994,174.0,51786,house_price_raw.csv,anjuke_kaggle
静安府(西区),静安,120.53,低层(共17层),南,精装修,2018,1328.0,110181,house_price_raw.csv,anjuke_kaggle
旭辉澜悦湾,宝山,81.32,高层(共6层),南北,精装修,2013,181.5,22320,house_price_raw.csv,anjuke_kaggle
嘉汇广场,徐汇,145.0,中层(共31层),南北,精装修,1999,999.0,68897,house_price_raw.csv,anjuke_kaggle
汇成苑一村,徐汇,38.6,高层(共6层),南,精装修,1993,228.0,59068,house_price_raw.csv,anjuke_kaggle
育绿小区,嘉定,40.0,中层(共8层),南北,精装修,2015,55.0,13750,house_price_raw.csv,anjuke_kaggle
徐家汇花园,徐汇,175.45,中层(共34层),南北,精装修,2004,1868.0,106470,house_price_raw.csv,anjuke_kaggle
汇成苑二村,徐汇,38.6,高层(共6层),南,精装修,1994,220.0,56995,house_price_raw.csv,anjuke_kaggle
信达蓝庭(别墅),宝山,103.1,地下(共3层),南北,毛坯,2016,410.0,39768,house_price_raw.csv,anjuke_kaggle
旭辉澜悦湾,宝山,81.22,高层(共6层),南北,简单装修,2013,181.0,22286,house_price_raw.csv,anjuke_kaggle
达安花园,静安,106.5,低层(共24层),南北,精装修,2001,1010.0,94836,house_price_raw.csv,anjuke_kaggle
月浦五村,宝山,48.13,低层(共6层),南,精装修,1984,135.0,28050,house_price_raw.csv,anjuke_kaggle
汇成苑一村,徐汇,36.2,中层(共6层),南北,精装修,1994,205.0,56630,house_price_raw.csv,anjuke_kaggle
东方曼哈顿世纪豪庭,徐汇,136.84,中层(共26层),南,精装修,2005,1730.0,126426,house_price_raw.csv,anjuke_kaggle
宝虹家园,宝山,84.0,高层(共6层),南,简单装修,2006,130.0,15477,house_price_raw.csv,anjuke_kaggle
汇成苑一村,徐汇,33.4,中层(共6层),南北,精装修,1994,199.0,59581,house_price_raw.csv,anjuke_kaggle
静安阳光名都,静安,128.29,中层(共8层),南北,精装修,2005,965.0,75221,house_price_raw.csv,anjuke_kaggle
金塘小区,徐汇,38.23,低层(共6层),南北,精装修,1995,180.0,47084,house_price_raw.csv,anjuke_kaggle
静安府(东区),静安,116.58,中层(共18层),南北,精装修,2019,1100.0,94356,house_price_raw.csv,anjuke_kaggle
阳光名邸,徐汇,135.56,低层(共30层),南,精装修,2000,1545.0,113972,house_price_raw.csv,anjuke_kaggle
达安花园,静安,66.0,中层(共33层),南北,精装修,2003,538.0,81516,house_price_raw.csv,anjuke_kaggle
汇成苑一村,徐汇,33.5,中层(共6层),南北,精装修,1996,200.0,59702,house_price_raw.csv,anjuke_kaggle
象屿大宁悦府,静安,89.71,低层(共18层),南北,精装修,2016,790.0,88062,house_price_raw.csv,anjuke_kaggle
东方慧谷,嘉定,65.18,高层(共25层),南北,精装修,2013,113.0,17337,house_price_raw.csv,anjuke_kaggle
马泾桥二村,宝山,53.6,共4层,南,简单装修,1980,108.0,20150,house_price_raw.csv,anjuke_kaggle
达安花园,静安,102.41,中层(共24层),南,精装修,2004,855.0,83488,house_price_raw.csv,anjuke_kaggle
宝悦家苑,宝山,84.63,中层(共6层),南北,毛坯,2010,130.0,15361,house_price_raw.csv,anjuke_kaggle
月浦十村,宝山,55.18,低层(共6层),南,精装修,1990,190.0,34433,house_price_raw.csv,anjuke_kaggle
象屿大宁悦府,静安,89.22,中层(共18层),南北,精装修,2016,820.0,91908,house_price_raw.csv,anjuke_kaggle
东方慧谷,嘉定,77.59,中层(共25层),西南,精装修,2011,150.0,19333,house_price_raw.csv,anjuke_kaggle
青湖苑,青浦,101.78,低层(共18层),南,豪华装修,2015,335.0,32915,house_price_raw.csv,anjuke_kaggle
月浦十村,宝山,56.07,中层(共6层),南,简单装修,1990,178.0,31747,house_price_raw.csv,anjuke_kaggle
静安府(西区),静安,112.96,低层(共33层),南北,精装修,2019,1175.0,104020,house_price_raw.csv,anjuke_kaggle
宜达新居,青浦,78.1,高层(共6层),南北,简单装修,2006,268.0,34315,house_price_raw.csv,anjuke_kaggle
番禺小区,徐汇,34.93,高层(共6层),南北,精装修,1988,268.0,76725,house_price_raw.csv,anjuke_kaggle
静安府(西区),静安,136.0,中层(共17层),南北,精装修,2018,1150.0,84559,house_price_raw.csv,anjuke_kaggle
骏丰玲珑坊西苑,嘉定,54.47,低层(共26层),南北,精装修,2016,249.0,45714,house_price_raw.csv,anjuke_kaggle
汇京佳丽园,徐汇,172.69,低层(共14层),南北,精装修,2006,1510.0,87440,house_price_raw.csv,anjuke_kaggle
德都路165弄小区,宝山,57.23,中层(共6层),南,简单装修,1997,184.0,32151,house_price_raw.csv,anjuke_kaggle
亚都国际名园,徐汇,155.85,中层(共26层),南北,精装修,2003,1550.0,99455,house_price_raw.csv,anjuke_kaggle
月浦三村,宝山,43.69,高层(共6层),南,简单装修,1993,110.0,25178,house_price_raw.csv,anjuke_kaggle
万荣新苑,静安,76.44,高层(共6层),南,精装修,2004,450.0,58870,house_price_raw.csv,anjuke_kaggle
南站阳光小区,徐汇,37.44,低层(共6层),南,精装修,1994,200.0,53419,house_price_raw.csv,anjuke_kaggle
达安花园,静安,65.16,中层(共30层),南北,精装修,2005,535.0,82106,house_price_raw.csv,anjuke_kaggle
汇成苑一村,徐汇,39.4,低层(共6层),南,精装修,1994,200.0,50762,house_price_raw.csv,anjuke_kaggle
绿福公寓(东区),静安,91.31,高层(共10层),南北,精装修,2004,495.0,54211,house_price_raw.csv,anjuke_kaggle
万荣新苑,静安,73.82,低层(共6层),南,精装修,1994,520.0,70442,house_price_raw.csv,anjuke_kaggle
汇成苑一村,徐汇,39.4,中层(共6层),南北,简单装修,1993,195.0,49493,house_price_raw.csv,anjuke_kaggle
泰德苑,徐汇,133.87,中层(共29层),南,豪华装修,2000,1780.0,132965,house_price_raw.csv,anjuke_kaggle
旭辉澜悦湾,宝山,85.39,中层(共7层),南,精装修,2013,168.0,19675,house_price_raw.csv,anjuke_kaggle
万荣新苑,静安,61.58,高层(共6层),南,精装修,1995,327.0,53102,house_price_raw.csv,anjuke_kaggle
汇成苑一村,徐汇,63.8,中层(共6层),南,简单装修,,430.0,67399,house_price_raw.csv,anjuke_kaggle
永兆豪庭(西区),徐汇,134.14,高层(共18层),南北,简单装修,2008,955.0,71195,house_price_raw.csv,anjuke_kaggle
乐业五村,宝山,56.0,高层(共6层),南,精装修,1997,170.0,30358,house_price_raw.csv,anjuke_kaggle
静安府(东区),静安,137.13,低层(共18层),南北,精装修,2016,1330.0,96989,house_price_raw.csv,anjuke_kaggle
宏汇大厦,徐汇,162.0,高层(共14层),南,毛坯,2001,1160.0,71605,house_price_raw.csv,anjuke_kaggle
宝虹家园,宝山,84.0,低层(共6层),南,精装修,2006,130.0,15477,house_price_raw.csv,anjuke_kaggle
永和三村,静安,81.63,低层(共6层),南北,精装修,1998,415.0,50840,house_price_raw.csv,anjuke_kaggle
金兰花苑,徐汇,165.64,高层(共23层),南,精装修,1997,1330.0,80295,house_price_raw.csv,anjuke_kaggle
运杰城市花园,青浦,163.8,中层(共14层),南北,精装修,2005,480.0,29305,house_price_raw.csv,anjuke_kaggle
永和三村,静安,81.63,中层(共6层),南,简单装修,1996,480.0,58802,house_price_raw.csv,anjuke_kaggle
四和花园(1910弄),静安,70.34,低层(共24层),南,毛坯,1995,598.0,85016,house_price_raw.csv,anjuke_kaggle
新青浦世纪苑(南区),青浦,121.26,中层(共6层),南北,精装修,2014,398.0,32823,house_price_raw.csv,anjuke_kaggle
骏丰玲珑坊(商住楼),嘉定,35.95,共5层,南,精装修,2015,100.0,27817,house_price_raw.csv,anjuke_kaggle
静安府(西区),静安,120.4,高层(共17层),南,精装修,2019,1550.0,128738,house_price_raw.csv,anjuke_kaggle
骏丰玲珑坊(商住楼),嘉定,36.12,共5层,南,精装修,2015,150.0,41529,house_price_raw.csv,anjuke_kaggle
中铁逸都(二期),青浦,156.38,低层(共6层),南,精装修,2016,408.0,26091,house_price_raw.csv,anjuke_kaggle
乐业五村,宝山,55.86,低层(共6层),南,简单装修,1997,210.0,37594,house_price_raw.csv,anjuke_kaggle
中冶祥腾宝月花园,宝山,76.33,低层(共14层),南,简单装修,2012,222.0,29085,house_price_raw.csv,anjuke_kaggle
静安府(西区),静安,120.96,高层(共33层),南,精装修,2020,1260.0,104167,house_price_raw.csv,anjuke_kaggle
嘉宝紫提湾(别墅),嘉定,278.0,共3层,南北,简单装修,2015,1600.0,57554,house_price_raw.csv,anjuke_kaggle
月浦六村,宝山,54.7,高层(共6层),南,简单装修,1989,120.0,21938,house_price_raw.csv,anjuke_kaggle
静安府(东区),静安,116.83,中层(共18层),南北,精装修,2019,1188.8,101755,house_price_raw.csv,anjuke_kaggle
新城昱翠湾,宝山,78.21,高层(共7层),南,精装修,2014,208.0,26596,house_price_raw.csv,anjuke_kaggle
罗宁欣苑,宝山,92.0,中层(共16层),南,精装修,2018,160.0,17392,house_price_raw.csv,anjuke_kaggle
界泾港新村(71-100号),青浦,67.0,中层(共6层),南北,精装修,2002,160.0,23881,house_price_raw.csv,anjuke_kaggle
乐业五村,宝山,56.0,高层(共6层),南,简单装修,1997,175.0,31250,house_price_raw.csv,anjuke_kaggle
静安府(东区),静安,117.88,中层(共17层),南,豪华装修,2018,1180.0,100102,house_price_raw.csv,anjuke_kaggle
嘉宝紫提湾(别墅),嘉定,209.0,共3层,南北,毛坯,2012,1600.0,76556,house_price_raw.csv,anjuke_kaggle
宜达新居,青浦,76.17,高层(共6层),南北,精装修,2005,259.5,34069,house_price_raw.csv,anjuke_kaggle
光华园,徐汇,51.29,高层(共6层),南,简单装修,,395.0,77014,house_price_raw.csv,anjuke_kaggle
静安府(东区),静安,116.71,中层(共18层),南北,精装修,2018,1350.0,115672,house_price_raw.csv,anjuke_kaggle
金塘小区,徐汇,70.28,中层(共6层),南北,毛坯,,437.0,62180,house_price_raw.csv,anjuke_kaggle
罗宁欣苑,宝山,91.95,高层(共14层),南,毛坯,2018,161.5,17564,house_price_raw.csv,anjuke_kaggle
新月明星园,宝山,74.98,高层(共6层),南北,精装修,2007,165.0,22006,house_price_raw.csv,anjuke_kaggle
达安花园,静安,67.36,低层(共31层),南,豪华装修,2005,738.0,109561,house_price_raw.csv,anjuke_kaggle
南溪公寓,徐汇,137.73,高层(共19层),西北,精装修,1998,1420.0,103101,house_price_raw.csv,anjuke_kaggle
陈东新苑,宝山,83.14,低层(共6层),南北,精装修,2010,135.0,16238,house_price_raw.csv,anjuke_kaggle
